title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
Assessment of district heating and cooling systems transition with respect to future changes in demand profiles and renewable energy supplies,3,2022,"… on various 5GDHC and 4GDH systems presented in Table 1. In specific district energy system … the central DHC, ULTDHC, and 5GDHC were simulated and compared in terms of the …",https://www.sciencedirect.com/science/article/pii/S0196890422008287,,0,"5GDHC, simulation, district cooling"
Explainable heat demand forecasting for the novel control strategies of district heating systems,5,2022,"… bi-directional LSTM, encoder-decoder and attention models. The initial results of forecasting heat demand and local explanations are provided for the case of small 8MW DHS. For local …",https://www.sciencedirect.com/science/article/pii/S1367578822000153,,0,"bi-directional, models, district energy"
"Ambient loop district heating and cooling networks with integrated mobility, power and interseasonal storage",3,2022,… permits bi-directional flow within the pipes to allow energy ex… around a fifth generation district heating and cooling (5DHC) … producers and/or consumers (prosumers) of thermal energy …,https://journals.sagepub.com/doi/pdf/10.1177/01436244221085921,,0,"bi-directional, models, district energy"
Bi-directional mutual energy trade between smart grid and energy districts using renewable energy credits,5,2021,"… Energy transactions from Prosumer (P) to Prosumer, Energy District to Energy District, and Energy District … A robust demand-side optimized model is proposed using Genetic Algorithm (…",https://www.mdpi.com/1424-8220/21/9/3088,,0,"bi-directional, models, district energy"
Advanced control and fault detection strategies for district heating and cooling systems—A review,38,2021,… to meet in advanced district heating and cooling (DHC… model predictive control and machine learning algorithms with applications also on both fourth and fifth generation district heating …,https://www.mdpi.com/950162,,0,"fifth-generation, models, district heating"
An exergy-based minimum carbon footprint model for optimum equipment oversizing and temperature peaking in low-temperature district heating systems,17,2021,"… As a method of this paper, the Rational Exergy Management Model (REMM) derived fourteen … is a fifth-generation district energy system concept with a 250 MW design heating load of …",https://www.sciencedirect.com/science/article/pii/S0360544221015875,,0,"fifth-generation, models, district heating"
"An energy paradigm transition framework from negative towards positive district energy sharing networks—Battery cycling aging, advanced battery management …",46,2021,"… Dynamic battery cycling aging and advanced modelling tool in this study outperforms traditional rough battery cycling aging approaches, and correct conclusions on battery and vehicle-…",https://www.sciencedirect.com/science/article/pii/S0306261921001446,,0,"bidirectional, models, district energy"
Analysis of the integration of photovoltaic excess into a 5th generation district heating and cooling system for network energy storage,16,2022,"… In this paper, an annual simulation of a 5GDHC system that integrates PV generation … In fact, the simulation carried out in this paper is on a real DHC network not initially designed for …",https://www.sciencedirect.com/science/article/pii/S0360544221024506,,0,"5GDHC, simulation, district heating"
Optimal design of a 5th generation district heating and cooling network based on seawater heat pumps,4,2022,"… In particular, a 5GDHC network is a thermal energy supply network using a heat transfer fluid … aims at dynamically simulating the energy performance of a 5GDHC driven by renewable …",https://www.sciencedirect.com/science/article/pii/S0196890422007087,,0,"5GDHC, simulation, district heating"
Modelica-based simulations of decentralised substations to support decarbonisation of district heating and cooling,3,2021,… heat through a bidirectional network; and the decentralised production of heating and cooling. … We present in this paper Modelica-based simulations of two design cases for substations. …,https://www.sciencedirect.com/science/article/pii/S2352484721006831,,0,"bidirectional, simulation, district cooling"
A solar-driven 5th generation district heating and cooling network with ground-source heat pumps: a thermo-economic analysis,21,2022,"… District Heating and Cooling is considered an efficient … In this paper, a 5 th generation bidirectional heating/cooling … dynamic modeling and evaluation of a 5 th generation bidirectional …",https://www.sciencedirect.com/science/article/pii/S2210670721007113,,0,"bidirectional, models, district heating"
