title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
Techno-economic assessment of thermal energy storage technologies for demand-side management in low-temperature individual heating systems,20,2021.0,"… have heat pumps (HPs) as a heating source in 2018 [4]. Thus, the idea of smart demand-side management (DSM) of heat pump and … the dynamic energy supply and demand, has been …",https://www.sciencedirect.com/science/article/pii/S0360544221017448,,0,"heat pump, demand side management"
A comprehensive review on residential demand side management strategies in smart grid environment,49,2021.0,… management challenge for both utilities and consumers. Substantial work has been reported on the Home Energy Management … past developments on Demand Side Management (DSM…,https://www.mdpi.com/2071-1050/13/13/7170,,0,"heat pump, demand side management"
"A review of strategies for building energy management system: Model predictive control, demand side management, optimization, and fault detect & diagnosis",495,2021.0,… Demand Side Management Demand Side Management (DSM) is an arrangement of actions to enhance the energy system on the user side. It goes from enhancing energy efficiency by …,https://www.sciencedirect.com/science/article/pii/S2352710220310627,,0,"heat pump, demand side management"
… energy flexibility of a net-zero energy house using a solar-assisted air conditioning system with thermal energy storage and demand-side management,70,2021.0,"… source heat pump heating system and an electric heating … control strategy, and three predictive rule-based control strategies, which adjusted the temperature set-points of the heating …",https://www.sciencedirect.com/science/article/pii/S0306261921000027,,0,"heat pump, demand side management"
A review on energy storage and demand side management solutions in smart energy islands,204,2021.0,"… -up Electric Boilers (EBs), the use of Heat Pumps (HPs) and a mix of the two solutions. … control of the afore mentioned technologies, namely supply at demand, pre-scheduled supply …",https://www.sciencedirect.com/science/article/pii/S1364032120304731,,0,"heat pump, demand side management"
Model predictive control for demand side management in buildings: A survey,36,2021.0,"… control strategy is to balance energy, demand/supply, and to minimize costs. This survey focuses on control … Among the various control strategies, model predictive control (MPC) has a …",https://www.sciencedirect.com/science/article/pii/S2210670721006545,,0,"heat pump, demand side management"
Prioritize your heat pump or electric vehicle? Analysing design preferences for Direct Load Control programmes in Swiss households,33,2021.0,… is heavily dependent on when in the day heat pumps are on/off or when charging of EVs … a focus of Demand Side Management (DSM) schemes to align the demand with stochastic …,https://www.sciencedirect.com/science/article/pii/S2214629621004114,,0,"heat pump, demand side management"
Demand Side Management and Battery Storage Utilization to Increase PV Self-consumption of a Modulating Heat Pump,0,2021.0,"… control strategy for a modulating air-source heat pump coupled with a PV plant, which provide space heating, … The proposed control strategy can be easily implemented in residential …",https://docs.lib.purdue.edu/ihpbc/347/,,0,"heat pump, demand side management"
Key performance indicators for the evaluation of building indoor air temperature control in a context of demand side management: An extensive analysis for …,16,2021.0,… technique which is implemented for this analysis is a PI controller which modulates the heating and cooling output of the heat pump to reduce the error between the reference and the …,https://www.sciencedirect.com/science/article/pii/S2210670721000962,,0,"heat pump, demand side management"
Flexibility estimation of residential heat pumps under heat demand uncertainty,11,2021.0,"… potential of the heat pump. The authors in [11,12] have provided an overview of the possible Demand Side Management applications in the field of heat pumps and evaluated its …",https://www.mdpi.com/1996-1073/14/18/5709,,0,"heat pump, demand side management"
An Artificial Intelligence based scheduling algorithm for demand-side energy management in Smart Homes,143,2021.0,"… Algorithm II, the concept of demand-side management is applied taking into account electricity … The demand-side management also considers a forecast of a distributed generation for a …",https://www.sciencedirect.com/science/article/pii/S0306261920315555,,0,"heat pump, demand side management"
A high-resolution spatio-temporal energy demand simulation of large-scale heat pump diffusion to explore the potential of heating demand side management,0,,… and 6.6 – 7.3 GW (30.7 – 35.5%) for combined water and space heating. Peak … by demand side management of heat pump related electricity demand for both water and space heating. …,https://www.researchgate.net/profile/Sven-Eggimann/publication/329758132_A_high-resolution_spatio-temporal_energy_demand_simulation_of_large-scale_heat_pump_diffusion_to_explore_the_potential_of_heating_demand_side_management/links/614b20eea3df59440ba1a358/A-high-resolution-spatio-temporal-energy-demand-simulation-of-large-scale-heat-pump-diffusion-to-explore-the-potential-of-heating-demand-side-management.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Sven-Eggimann/publication/329758132_A_high-resolution_spatio-temporal_energy_demand_simulation_of_large-scale_heat_pump_diffusion_to_explore_the_potential_of_heating_demand_side_management/links/614b20eea3df59440ba1a358/A-high-resolution-spatio-temporal-energy-demand-simulation-of-large-scale-heat-pump-diffusion-to-explore-the-potential-of-heating-demand-side-management.pdf,0,"heat pump, demand side management"
